Date,Open Price,Close Price,High Price,Low Price,Volume
07-May-2012,1368.79,1369.58,1373.91,1363.94,2579226112
08-May-2012,1369.16,1363.72,1369.16,1347.75,2961381120
09-May-2012,1363.20,1354.58,1363.73,1343.13,3106173440
10-May-2012,1354.58,1357.99,1365.88,1354.58,2985365504
11-May-2012,1358.11,1353.39,1365.66,1348.89,3013364224
14-May-2012,1351.93,1338.35,1351.93,1336.61,2757943808
15-May-2012,1338.36,1330.66,1344.94,1328.41,2991398400
16-May-2012,1330.78,1324.80,1341.78,1324.79,3135032832
17-May-2012,1324.82,1304.86,1326.36,1304.86,3272380672
18-May-2012,1305.05,1295.22,1312.24,1291.98,3453523456
21-May-2012,1295.73,1315.99,1316.39,1295.73,2814310144
22-May-2012,1316.09,1316.63,1328.49,1310.04,2895759872
23-May-2012,1316.02,1318.86,1320.71,1296.53,3181024768
24-May-2012,1318.72,1320.68,1324.14,1310.50,2964714496
25-May-2012,1320.81,1317.82,1324.20,1314.23,2067168256
29-May-2012,1318.90,1332.42,1334.93,1318.90,2482685696
30-May-2012,1331.25,1313.32,1331.25,1310.76,2547636480
31-May-2012,1313.09,1310.33,1319.74,1298.90,3186918144
01-Jun-2012,1309.87,1278.04,1309.87,1277.25,3415756288
04-Jun-2012,1278.29,1278.18,1282.55,1266.74,2925743872
05-Jun-2012,1277.82,1285.50,1287.62,1274.16,2521037824
06-Jun-2012,1285.61,1315.13,1315.13,1285.61,3067481344
07-Jun-2012,1316.15,1314.99,1329.05,1312.68,3168669952
08-Jun-2012,1314.99,1325.66,1325.81,1307.77,2575132672
11-Jun-2012,1325.72,1308.93,1335.52,1307.73,2581347072
12-Jun-2012,1309.40,1324.18,1324.31,1306.62,2564031744
13-Jun-2012,1324.02,1314.88,1327.28,1310.51,2610095360
14-Jun-2012,1314.88,1329.10,1333.68,1314.14,2696746240
15-Jun-2012,1329.19,1342.84,1343.32,1329.19,3167400448
18-Jun-2012,1342.42,1344.78,1348.22,1334.46,2342517504
19-Jun-2012,1344.83,1357.98,1363.46,1344.83,2774966272
20-Jun-2012,1358.04,1355.69,1361.57,1346.45,2723128576
21-Jun-2012,1355.43,1325.51,1358.27,1324.41,3095294464
22-Jun-2012,1325.92,1335.02,1337.82,1325.92,3517373184
25-Jun-2012,1334.90,1313.72,1334.90,1309.27,2579506432
26-Jun-2012,1314.09,1319.99,1324.24,1310.30,2459718656
27-Jun-2012,1320.71,1331.85,1334.40,1320.71,2326194432
28-Jun-2012,1331.52,1329.04,1331.52,1313.29,2901347584
29-Jun-2012,1330.12,1362.16,1362.17,1330.12,3277864192
02-Jul-2012,1362.33,1365.51,1366.35,1355.70,2388538112
03-Jul-2012,1365.75,1374.02,1374.81,1363.53,1421065600
05-Jul-2012,1373.72,1367.58,1373.85,1363.02,2092733056
06-Jul-2012,1367.09,1354.68,1367.09,1348.03,2036946048
09-Jul-2012,1354.66,1352.46,1354.87,1346.65,2067345280
10-Jul-2012,1352.96,1341.47,1361.54,1336.27,2478515968
11-Jul-2012,1341.40,1341.45,1345.00,1333.25,2444739584
12-Jul-2012,1341.29,1334.76,1341.29,1325.41,2760233728
13-Jul-2012,1334.81,1356.78,1357.70,1334.81,2313337856
16-Jul-2012,1356.50,1353.64,1357.26,1348.51,2135434496
17-Jul-2012,1353.68,1363.67,1365.36,1345.07,2611356160
18-Jul-2012,1363.58,1372.78,1375.26,1358.96,2661639680
19-Jul-2012,1373.01,1376.51,1380.39,1371.21,3032438016
20-Jul-2012,1376.51,1362.66,1376.51,1362.19,3019690752
23-Jul-2012,1362.34,1350.52,1362.34,1337.56,2663518720
24-Jul-2012,1350.52,1338.31,1351.53,1329.24,2810725888
25-Jul-2012,1338.35,1337.89,1343.98,1331.50,2779960832
26-Jul-2012,1338.17,1360.02,1363.13,1338.17,3170288896
27-Jul-2012,1360.05,1385.97,1389.19,1360.05,3204292352
30-Jul-2012,1385.94,1385.30,1391.74,1381.37,2198459392
31-Jul-2012,1385.27,1379.32,1387.16,1379.17,2627405056
01-Aug-2012,1379.32,1375.32,1385.03,1373.35,2858612736
02-Aug-2012,1375.13,1365.00,1375.13,1354.65,2814296320
03-Aug-2012,1365.45,1390.99,1394.16,1365.45,2485537792
06-Aug-2012,1391.04,1394.23,1399.63,1391.04,2183063808
07-Aug-2012,1394.46,1401.35,1407.14,1394.46,2520875264
08-Aug-2012,1401.23,1402.22,1404.14,1396.13,2281894144
09-Aug-2012,1402.26,1402.80,1405.95,1398.80,2245058048
10-Aug-2012,1402.58,1405.87,1405.98,1395.62,1998504704
13-Aug-2012,1405.87,1404.11,1405.87,1397.32,1789627904
14-Aug-2012,1404.36,1403.93,1410.03,1400.60,2103192192
15-Aug-2012,1403.89,1405.53,1407.73,1401.83,2071898240
16-Aug-2012,1405.57,1415.51,1417.44,1404.15,2455936000
17-Aug-2012,1415.84,1418.16,1418.71,1414.67,2178864896
20-Aug-2012,1417.85,1418.13,1418.13,1412.12,2071203840
21-Aug-2012,1418.13,1413.17,1426.68,1410.86,2438501888
22-Aug-2012,1413.09,1413.49,1416.12,1406.78,2215447040
23-Aug-2012,1413.49,1402.08,1413.49,1400.50,2081928832
24-Aug-2012,1401.99,1411.13,1413.46,1398.04,1965535360
27-Aug-2012,1411.13,1410.44,1416.17,1409.11,1832939008
28-Aug-2012,1410.44,1409.30,1413.63,1405.59,1910649472
29-Aug-2012,1409.32,1410.49,1413.95,1406.57,1848679168
30-Aug-2012,1410.08,1399.48,1410.08,1397.01,1813632384
31-Aug-2012,1400.07,1406.58,1413.09,1398.96,2176367360
04-Sep-2012,1406.54,1404.94,1409.31,1396.56,2244396032
05-Sep-2012,1404.94,1403.44,1408.81,1401.25,2231959808
06-Sep-2012,1403.74,1432.12,1432.12,1403.74,2872367872
07-Sep-2012,1432.12,1437.92,1437.92,1431.45,2748948736
10-Sep-2012,1437.92,1429.08,1438.74,1428.98,2424416000
11-Sep-2012,1429.13,1433.56,1437.76,1429.13,2656675584
12-Sep-2012,1433.56,1436.56,1439.15,1432.99,2537528576
13-Sep-2012,1436.56,1459.99,1463.76,1435.34,3247702272
14-Sep-2012,1460.07,1465.77,1474.51,1460.07,3599742976
17-Sep-2012,1465.42,1461.19,1465.63,1457.55,2602903040
18-Sep-2012,1461.19,1459.32,1461.47,1456.13,2448868864
19-Sep-2012,1459.50,1461.05,1465.15,1457.88,2579526144
20-Sep-2012,1461.05,1460.26,1461.23,1449.98,2531112448
21-Sep-2012,1460.34,1460.15,1467.07,1459.51,3669391104
24-Sep-2012,1459.76,1456.89,1460.72,1452.06,2206336256
25-Sep-2012,1456.94,1441.59,1463.24,1441.59,2688997632
26-Sep-2012,1441.60,1433.32,1441.60,1430.53,2585943040
27-Sep-2012,1433.36,1447.15,1450.20,1433.36,2263153152
28-Sep-2012,1447.13,1440.67,1447.13,1435.60,2598823168
01-Oct-2012,1440.90,1444.49,1457.14,1440.90,2567686912
02-Oct-2012,1444.99,1445.75,1451.52,1439.01,2413026816
03-Oct-2012,1446.05,1450.99,1454.30,1441.99,2681101568
04-Oct-2012,1451.08,1461.40,1463.14,1451.08,2695824896
05-Oct-2012,1461.40,1460.93,1470.96,1456.89,2388411648
08-Oct-2012,1460.93,1455.88,1460.93,1453.10,1723877760
09-Oct-2012,1455.90,1441.48,1455.90,1441.18,2424861184
10-Oct-2012,1441.48,1432.56,1442.52,1430.64,2387523584
11-Oct-2012,1432.82,1432.84,1443.90,1432.82,2821839104
12-Oct-2012,1432.84,1428.59,1438.43,1425.53,2503552256
15-Oct-2012,1428.75,1440.13,1441.31,1427.24,2621603584
16-Oct-2012,1440.31,1454.92,1455.51,1440.31,2681115392
17-Oct-2012,1454.22,1460.91,1462.20,1453.35,2774791424
18-Oct-2012,1460.94,1457.34,1464.02,1452.63,2912234496
19-Oct-2012,1457.34,1433.19,1457.34,1429.85,3164576256
22-Oct-2012,1433.21,1433.82,1435.46,1422.06,2451591680
23-Oct-2012,1433.74,1413.11,1433.74,1407.56,2817011712
24-Oct-2012,1413.20,1408.75,1420.04,1407.10,2629265408
25-Oct-2012,1409.74,1412.97,1421.12,1405.14,2713621760
26-Oct-2012,1412.97,1411.94,1417.09,1403.28,2611889152
31-Oct-2012,1410.99,1412.16,1418.76,1405.95,2664626432
01-Nov-2012,1412.20,1427.59,1428.35,1412.20,2901243392
02-Nov-2012,1427.59,1414.20,1434.27,1412.91,2878274048
05-Nov-2012,1414.20,1417.26,1419.90,1408.13,2113877760
06-Nov-2012,1417.26,1428.39,1433.38,1417.26,2510130944
07-Nov-2012,1428.27,1394.53,1428.27,1388.14,3302018048
08-Nov-2012,1394.53,1377.51,1401.23,1377.51,2913768448
09-Nov-2012,1377.55,1379.85,1391.39,1373.03,2664900096
12-Nov-2012,1379.86,1380.03,1384.87,1377.19,1901482880
13-Nov-2012,1380.03,1374.53,1388.81,1371.39,2568527872
14-Nov-2012,1374.64,1355.49,1380.13,1352.50,3004890112
15-Nov-2012,1355.41,1353.33,1360.62,1348.05,2829366016
16-Nov-2012,1353.36,1359.88,1362.03,1343.35,3189220096
19-Nov-2012,1359.88,1386.89,1386.89,1359.88,2566569984
20-Nov-2012,1386.82,1387.81,1389.77,1377.04,2468820736
21-Nov-2012,1387.79,1391.03,1391.25,1386.39,1983645184
23-Nov-2012,1391.03,1409.15,1409.16,1391.03,1076849280
26-Nov-2012,1409.15,1406.29,1409.15,1397.68,2219507712
27-Nov-2012,1406.29,1398.94,1409.01,1398.03,2392028160
28-Nov-2012,1398.77,1409.93,1410.31,1385.43,2421342208
29-Nov-2012,1409.96,1415.95,1419.70,1409.04,2419182592
30-Nov-2012,1415.95,1416.18,1418.86,1411.63,2801806592
03-Dec-2012,1416.34,1409.46,1423.73,1408.46,2281195264
04-Dec-2012,1409.46,1407.05,1413.14,1403.65,2469204224
05-Dec-2012,1407.05,1409.28,1415.56,1398.23,3171015168
06-Dec-2012,1409.43,1413.94,1413.95,1405.93,2425363968
07-Dec-2012,1413.95,1418.07,1420.34,1410.90,2273362432
10-Dec-2012,1418.07,1418.55,1421.64,1415.64,2167821568
11-Dec-2012,1418.55,1427.84,1434.27,1418.55,2808635904
12-Dec-2012,1427.84,1428.48,1438.59,1426.76,2726354432
13-Dec-2012,1428.48,1419.45,1431.36,1416.00,2409715456
14-Dec-2012,1419.45,1413.58,1419.45,1411.88,2298406912
17-Dec-2012,1413.54,1430.36,1430.67,1413.54,2534176768
18-Dec-2012,1430.47,1446.79,1448.00,1430.47,3155838464
19-Dec-2012,1446.79,1435.81,1447.75,1435.80,2694482688
20-Dec-2012,1435.81,1443.69,1443.70,1432.82,2534014720
21-Dec-2012,1443.67,1430.15,1443.67,1422.58,3893680896
24-Dec-2012,1430.15,1426.66,1430.15,1424.66,883946816
26-Dec-2012,1426.66,1419.83,1429.42,1416.43,1601730048
27-Dec-2012,1419.83,1418.10,1422.80,1401.80,2048989952
28-Dec-2012,1418.10,1402.43,1418.10,1401.58,1691097088
31-Dec-2012,1402.43,1426.19,1426.74,1398.11,2355100672
02-Jan-2013,1426.19,1462.42,1462.43,1426.19,3047091200
03-Jan-2013,1462.42,1459.37,1465.47,1455.53,2757592320
04-Jan-2013,1459.37,1466.47,1467.94,1458.99,2364151808
07-Jan-2013,1466.47,1461.89,1466.47,1456.62,2299511296
08-Jan-2013,1461.89,1457.15,1461.89,1451.64,2534517504
09-Jan-2013,1457.15,1461.02,1464.73,1457.15,2513124608
10-Jan-2013,1461.02,1472.12,1472.30,1461.02,2642916608
11-Jan-2013,1472.12,1472.05,1472.75,1467.58,2328726784
14-Jan-2013,1472.05,1470.68,1472.05,1465.69,2211488512
15-Jan-2013,1470.67,1472.34,1473.31,1463.76,2352399616
16-Jan-2013,1472.33,1472.63,1473.96,1467.60,2380557312
17-Jan-2013,1472.63,1480.94,1485.16,1472.63,2900223488
18-Jan-2013,1480.95,1485.98,1485.98,1475.81,3075044352
22-Jan-2013,1485.98,1492.56,1492.56,1481.16,2602278400
23-Jan-2013,1492.56,1494.81,1496.13,1489.90,2551816192
24-Jan-2013,1494.81,1494.82,1502.27,1489.46,2708512256
25-Jan-2013,1494.82,1502.96,1503.26,1494.82,2604334336
28-Jan-2013,1502.96,1500.18,1503.23,1496.33,2483448064
29-Jan-2013,1500.18,1507.84,1509.35,1498.09,3078575872
30-Jan-2013,1507.84,1501.96,1509.94,1500.11,2638528512
31-Jan-2013,1501.96,1498.11,1504.19,1496.76,2794149376
01-Feb-2013,1498.11,1513.17,1514.41,1498.11,2769569280
04-Feb-2013,1513.17,1495.71,1513.17,1495.02,2497009408
05-Feb-2013,1495.71,1511.29,1514.96,1495.71,2778005248
06-Feb-2013,1511.29,1512.12,1512.53,1504.71,2654409216
07-Feb-2013,1512.12,1509.39,1512.90,1498.49,2659883008
08-Feb-2013,1509.39,1517.93,1518.31,1509.39,2177459200
11-Feb-2013,1517.93,1517.01,1518.31,1513.61,1916249088
12-Feb-2013,1517.01,1519.43,1522.29,1515.61,2390769152
13-Feb-2013,1519.43,1520.33,1524.69,1515.93,2424434176
14-Feb-2013,1520.33,1521.38,1523.14,1514.02,2767451392
15-Feb-2013,1521.38,1519.79,1524.24,1514.14,2795484416
19-Feb-2013,1519.79,1530.94,1530.94,1519.79,2605791232
20-Feb-2013,1530.94,1511.95,1530.94,1511.41,2777031168
21-Feb-2013,1511.95,1502.42,1511.95,1497.29,2897103872
22-Feb-2013,1502.42,1515.60,1515.64,1502.42,2389545472
25-Feb-2013,1515.60,1487.85,1525.84,1487.85,2818686464
26-Feb-2013,1487.85,1496.94,1498.99,1485.01,2779543808
27-Feb-2013,1496.94,1515.99,1520.08,1494.88,2350627840
28-Feb-2013,1515.99,1514.68,1525.34,1514.46,2583326464
01-Mar-2013,1514.68,1518.20,1519.99,1501.48,2460533248
04-Mar-2013,1518.20,1525.20,1525.27,1512.29,2210966016
05-Mar-2013,1525.20,1539.79,1543.47,1525.20,2433201920
06-Mar-2013,1539.79,1541.46,1545.25,1538.11,2440709120
07-Mar-2013,1541.46,1544.26,1545.78,1541.46,2269886720
08-Mar-2013,1544.26,1551.18,1552.48,1542.94,2391305728
11-Mar-2013,1551.15,1556.22,1556.27,1547.36,2152889344
12-Mar-2013,1556.22,1552.48,1556.77,1548.24,2257275904
13-Mar-2013,1552.48,1554.52,1556.39,1548.25,1963053184
14-Mar-2013,1554.52,1563.23,1563.32,1554.52,2248894976
15-Mar-2013,1563.21,1560.70,1563.62,1555.74,3631645184
18-Mar-2013,1560.70,1552.10,1560.70,1545.13,2208194048
19-Mar-2013,1552.10,1548.34,1557.25,1538.57,2656339456
20-Mar-2013,1548.34,1558.71,1561.56,1548.34,2325885696
21-Mar-2013,1558.71,1545.80,1558.71,1543.55,2402292224
22-Mar-2013,1545.90,1556.89,1557.74,1545.90,2171814144
25-Mar-2013,1556.89,1551.69,1564.91,1546.22,2363089664
26-Mar-2013,1551.69,1563.77,1563.95,1551.69,2025087360
27-Mar-2013,1563.75,1562.85,1564.07,1551.90,1991147264
28-Mar-2013,1562.86,1569.19,1570.28,1561.08,2335138816
01-Apr-2013,1569.18,1562.17,1570.57,1558.47,1894537088
02-Apr-2013,1562.17,1570.25,1573.66,1562.17,2228523520
03-Apr-2013,1570.25,1553.69,1571.47,1549.80,2718304768
04-Apr-2013,1553.69,1559.98,1562.60,1552.52,2292545024
05-Apr-2013,1559.98,1553.28,1559.98,1539.50,2490326272
08-Apr-2013,1553.26,1563.07,1563.07,1548.63,1997336704
09-Apr-2013,1563.11,1568.61,1573.89,1560.92,2262605312
10-Apr-2013,1568.61,1587.73,1589.07,1568.61,2356268288
11-Apr-2013,1587.73,1593.37,1597.35,1586.17,2508482560
12-Apr-2013,1593.30,1588.85,1593.30,1579.97,2189404928
15-Apr-2013,1588.84,1552.36,1588.84,1552.28,3177816064
16-Apr-2013,1552.36,1574.57,1575.35,1552.36,2518243072
17-Apr-2013,1574.57,1552.01,1574.57,1543.69,3065464320
18-Apr-2013,1552.03,1541.61,1554.38,1536.03,2738673920
19-Apr-2013,1541.61,1555.25,1555.89,1539.40,2759939584
22-Apr-2013,1555.25,1562.50,1565.55,1548.19,2198682368
23-Apr-2013,1562.50,1578.78,1579.58,1562.50,2590714624
24-Apr-2013,1578.78,1578.79,1583.00,1575.80,2711995904
25-Apr-2013,1578.93,1585.16,1592.64,1578.93,2905171712
26-Apr-2013,1585.16,1582.24,1585.78,1577.56,2409670912
29-Apr-2013,1582.34,1593.61,1596.65,1582.34,2058840320
30-Apr-2013,1593.58,1597.57,1597.57,1586.50,2644747264
01-May-2013,1597.55,1582.70,1597.55,1581.28,2432679680
02-May-2013,1582.77,1597.59,1598.60,1582.77,2233604608
03-May-2013,1597.60,1614.42,1618.46,1597.60,2408386304
06-May-2013,1614.40,1617.50,1619.77,1614.21,2157986048
07-May-2013,1617.55,1625.96,1626.03,1616.64,2301795328
08-May-2013,1625.95,1632.69,1632.78,1622.70,2352571904
09-May-2013,1632.69,1626.67,1635.01,1623.09,2376016384
10-May-2013,1626.69,1633.70,1633.70,1623.71,2113801728
13-May-2013,1632.10,1633.77,1636.00,1626.74,1994097152
14-May-2013,1633.75,1650.34,1651.10,1633.75,2381521152
15-May-2013,1649.13,1658.78,1661.49,1646.68,2426122240
16-May-2013,1658.07,1650.47,1660.51,1648.60,2628972800
17-May-2013,1652.45,1667.47,1667.47,1652.45,2471076352
20-May-2013,1665.71,1666.29,1672.84,1663.52,2091839872
21-May-2013,1666.20,1669.16,1674.93,1662.67,2304099328
22-May-2013,1669.39,1655.35,1687.18,1648.86,3025117696
23-May-2013,1651.62,1650.51,1655.50,1636.42,2694768896
24-May-2013,1646.67,1649.60,1649.78,1636.88,1910777472
28-May-2013,1652.63,1660.06,1674.21,1652.63,2309734144
29-May-2013,1656.57,1648.36,1656.57,1640.05,2270627072
30-May-2013,1649.14,1654.41,1661.91,1648.61,2320693248
31-May-2013,1652.13,1630.74,1658.99,1630.74,2830406912
03-Jun-2013,1631.71,1640.42,1640.42,1622.72,2650504192
04-Jun-2013,1640.73,1631.38,1646.53,1623.62,2524012032
05-Jun-2013,1629.05,1608.90,1629.31,1607.09,2569944576
06-Jun-2013,1609.29,1622.56,1622.56,1598.23,2460106752
07-Jun-2013,1625.27,1643.38,1644.40,1625.27,2397707264
10-Jun-2013,1644.67,1642.81,1648.69,1639.26,2096363008
11-Jun-2013,1638.64,1626.13,1640.13,1622.92,2373998336
12-Jun-2013,1629.94,1612.52,1637.71,1610.92,2149732864
13-Jun-2013,1612.15,1636.36,1639.25,1608.07,2244351744
14-Jun-2013,1635.52,1626.73,1640.80,1623.96,1930131456
17-Jun-2013,1630.64,1639.04,1646.50,1630.34,2203609088
18-Jun-2013,1639.77,1651.81,1654.19,1639.77,2165167616
19-Jun-2013,1651.83,1628.93,1652.45,1628.91,2458288640
20-Jun-2013,1624.62,1588.19,1624.62,1584.32,3205024256
21-Jun-2013,1588.62,1592.43,1599.19,1577.70,4120267776
24-Jun-2013,1588.77,1573.09,1588.77,1560.33,3195124480
25-Jun-2013,1577.52,1588.03,1593.79,1577.09,2633107968
26-Jun-2013,1592.27,1603.26,1606.83,1592.27,2375179776
27-Jun-2013,1606.44,1613.20,1620.07,1606.44,2211997184
28-Jun-2013,1611.12,1606.28,1615.94,1601.06,3186947328
01-Jul-2013,1609.78,1614.96,1626.61,1609.78,2069807744
02-Jul-2013,1614.29,1614.08,1624.26,1606.77,2269921280
03-Jul-2013,1611.48,1615.41,1618.97,1604.57,1202064256
05-Jul-2013,1618.65,1631.89,1632.07,1614.71,1593730176
08-Jul-2013,1634.20,1640.46,1644.68,1634.20,2604007424
09-Jul-2013,1642.89,1652.32,1654.18,1642.89,2218886656
10-Jul-2013,1651.56,1652.62,1657.92,1647.66,2137667328
11-Jul-2013,1657.41,1675.02,1676.63,1657.41,2315341568
12-Jul-2013,1675.26,1680.19,1680.19,1672.33,2391796736
15-Jul-2013,1679.59,1682.50,1684.51,1677.89,1776131456
16-Jul-2013,1682.70,1676.26,1683.73,1671.84,2089150208
17-Jul-2013,1677.91,1680.91,1684.75,1677.91,2204255744
18-Jul-2013,1681.05,1689.37,1693.12,1681.05,2407139840
19-Jul-2013,1686.15,1692.09,1692.09,1684.08,2567617024
22-Jul-2013,1694.41,1695.53,1697.61,1690.67,1901499392
23-Jul-2013,1696.63,1692.39,1698.78,1691.13,2058774528
24-Jul-2013,1696.06,1685.94,1698.38,1682.57,2315623168
25-Jul-2013,1685.21,1690.25,1690.94,1680.07,2330709248
26-Jul-2013,1687.31,1691.65,1691.85,1676.03,2005134720
29-Jul-2013,1690.32,1685.33,1690.92,1681.86,1823464192
30-Jul-2013,1687.92,1685.96,1693.19,1682.42,2147735552
31-Jul-2013,1687.76,1685.73,1698.43,1684.94,2507661312
01-Aug-2013,1689.42,1706.87,1707.85,1689.42,2299358464
02-Aug-2013,1706.10,1709.67,1709.67,1700.68,2059922688
05-Aug-2013,1708.01,1707.14,1709.24,1703.55,1586270592
06-Aug-2013,1705.79,1697.37,1705.79,1693.29,1927599872
07-Aug-2013,1695.30,1690.91,1695.30,1684.91,1893250432
08-Aug-2013,1693.35,1697.48,1700.18,1688.38,1955683456
09-Aug-2013,1696.10,1691.42,1699.42,1686.02,1830041728
12-Aug-2013,1688.37,1689.47,1691.49,1683.35,1646061824
13-Aug-2013,1690.65,1694.16,1696.81,1682.62,1790135168
14-Aug-2013,1693.88,1685.39,1695.52,1684.83,1796109824
15-Aug-2013,1679.61,1661.32,1679.61,1658.59,2187258624
16-Aug-2013,1661.22,1655.83,1663.60,1652.61,2076508288
19-Aug-2013,1655.25,1646.06,1659.18,1645.84,1757014144
20-Aug-2013,1646.81,1652.35,1658.92,1646.08,1872287360
21-Aug-2013,1650.66,1642.80,1656.99,1639.43,1909711360
22-Aug-2013,1645.03,1656.96,1659.55,1645.03,1581553792
23-Aug-2013,1659.92,1663.50,1664.85,1654.81,1814737280
26-Aug-2013,1664.29,1656.78,1669.51,1656.02,1548971392
27-Aug-2013,1652.54,1630.48,1652.54,1629.05,2159753984
28-Aug-2013,1630.25,1634.96,1641.18,1627.47,1799177984
29-Aug-2013,1633.50,1638.17,1646.41,1630.88,1614368128
30-Aug-2013,1638.89,1632.97,1640.08,1628.05,1741728000
03-Sep-2013,1635.95,1639.77,1651.35,1633.41,2014919040
04-Sep-2013,1640.72,1653.08,1655.72,1637.41,2218144512
05-Sep-2013,1653.28,1655.08,1659.17,1653.07,1777659776
06-Sep-2013,1657.44,1655.17,1664.83,1640.62,1968804224
09-Sep-2013,1656.85,1671.71,1672.40,1656.85,1782205824
10-Sep-2013,1674.32,1683.99,1684.09,1674.32,2146747008
11-Sep-2013,1681.04,1689.13,1689.13,1678.70,1947005696
12-Sep-2013,1689.21,1683.42,1689.97,1681.96,1926976640
13-Sep-2013,1685.04,1687.99,1688.73,1682.22,1588863872
16-Sep-2013,1691.70,1697.60,1704.95,1691.70,1851910784
17-Sep-2013,1697.73,1704.76,1705.52,1697.73,1761958912
18-Sep-2013,1705.74,1725.52,1729.44,1700.35,2387044352
19-Sep-2013,1727.34,1722.34,1729.86,1720.20,2162319616
20-Sep-2013,1722.44,1709.91,1725.23,1708.89,2935481088
23-Sep-2013,1711.44,1701.84,1711.44,1697.10,1937745920
24-Sep-2013,1702.60,1697.42,1707.63,1694.90,2068147840
25-Sep-2013,1698.02,1692.77,1701.71,1691.88,2051986560
26-Sep-2013,1694.05,1698.67,1703.85,1693.11,1799461760
27-Sep-2013,1695.52,1691.75,1695.52,1687.11,1991783936
30-Sep-2013,1687.26,1681.55,1687.26,1674.99,2040608896
01-Oct-2013,1682.41,1695.00,1696.55,1682.07,1817922432
02-Oct-2013,1691.90,1693.87,1693.87,1680.34,1932269824
03-Oct-2013,1692.35,1678.66,1692.35,1670.36,2053542912
04-Oct-2013,1678.79,1690.50,1691.94,1677.33,1756524672
07-Oct-2013,1687.15,1676.12,1687.15,1674.70,1629211776
08-Oct-2013,1676.22,1655.45,1676.79,1655.03,2252686848
09-Oct-2013,1656.99,1656.40,1662.47,1646.47,2348331776
10-Oct-2013,1660.88,1692.56,1692.56,1660.88,2206752256
11-Oct-2013,1691.09,1703.20,1703.44,1688.52,1971531008
14-Oct-2013,1699.86,1710.14,1711.03,1692.13,1711786112
15-Oct-2013,1709.17,1698.06,1711.57,1695.93,2131476352
16-Oct-2013,1700.49,1721.54,1721.76,1700.49,2249738240
17-Oct-2013,1720.17,1733.15,1733.45,1714.12,2183736064
18-Oct-2013,1736.72,1744.50,1745.31,1735.74,2407962880
21-Oct-2013,1745.20,1744.66,1747.79,1740.67,1926465024
22-Oct-2013,1746.48,1754.67,1759.33,1746.48,2466614528
23-Oct-2013,1752.27,1746.38,1752.27,1740.50,2401986304
24-Oct-2013,1747.48,1752.07,1753.94,1745.50,2268331776
25-Oct-2013,1756.01,1759.77,1759.82,1752.45,2058699904
28-Oct-2013,1759.42,1762.11,1764.99,1757.67,2066305024
29-Oct-2013,1762.93,1771.95,1772.09,1762.93,2175583232
30-Oct-2013,1772.27,1763.31,1775.22,1757.24,2114411136
31-Oct-2013,1763.24,1756.54,1768.53,1755.72,2294392832
01-Nov-2013,1758.70,1761.64,1765.67,1752.70,2235862016
04-Nov-2013,1763.40,1767.93,1768.78,1761.56,1855371264
05-Nov-2013,1765.67,1762.97,1767.03,1755.76,1955431808
06-Nov-2013,1765.00,1770.49,1773.74,1764.40,2058291456
07-Nov-2013,1770.74,1747.15,1774.54,1746.20,1769582080
08-Nov-2013,1748.37,1770.61,1770.78,1747.63,2353356800
11-Nov-2013,1769.96,1771.89,1773.44,1767.85,1553361408
12-Nov-2013,1769.51,1767.69,1771.78,1762.29,1991095808
13-Nov-2013,1764.37,1782.00,1782.00,1760.64,2129835392
14-Nov-2013,1782.75,1790.62,1791.53,1780.22,2221239552
15-Nov-2013,1790.66,1798.18,1798.22,1790.66,2246936576
18-Nov-2013,1798.82,1791.53,1802.33,1788.00,2038042880
19-Nov-2013,1790.79,1787.87,1795.51,1784.72,2064366976
20-Nov-2013,1789.59,1781.37,1795.73,1777.23,2052701440
21-Nov-2013,1783.52,1795.85,1797.16,1783.52,2149104384
22-Nov-2013,1797.21,1804.76,1804.84,1794.70,2027830144
25-Nov-2013,1806.33,1802.48,1808.10,1800.58,2006813312
26-Nov-2013,1802.87,1802.75,1808.42,1800.77,2115623808
27-Nov-2013,1803.48,1807.23,1808.27,1802.77,1641949696
29-Nov-2013,1808.69,1805.81,1813.55,1803.98,1023525312
02-Dec-2013,1806.55,1800.90,1810.02,1798.60,1857770624
03-Dec-2013,1800.10,1795.15,1800.10,1787.85,2179917056
04-Dec-2013,1793.15,1792.81,1799.80,1779.09,2377749504
05-Dec-2013,1792.82,1785.03,1792.82,1783.38,2235741952
06-Dec-2013,1788.36,1805.09,1806.04,1788.36,1997028480
09-Dec-2013,1806.21,1808.37,1811.52,1806.21,1944802176
10-Dec-2013,1807.60,1802.62,1808.52,1801.75,1961680896
11-Dec-2013,1802.76,1782.22,1802.97,1780.09,2204172544
12-Dec-2013,1781.71,1775.50,1782.99,1772.28,2036137728
13-Dec-2013,1777.98,1775.32,1780.92,1772.45,1852921344
16-Dec-2013,1777.48,1786.54,1792.22,1777.48,2113401856
17-Dec-2013,1786.47,1781.00,1786.77,1777.05,2023718912
18-Dec-2013,1781.46,1810.65,1811.08,1767.99,2962014464
19-Dec-2013,1809.00,1809.60,1810.88,1801.35,2147823104
20-Dec-2013,1810.39,1818.32,1823.75,1810.25,3103049728
23-Dec-2013,1822.92,1827.99,1829.75,1822.92,1709340800
24-Dec-2013,1828.02,1833.32,1833.32,1828.02,719464256
26-Dec-2013,1834.96,1842.02,1842.84,1834.96,1078067968
